"V_IDX","I_IDX","option_id","M_IDX","is_MF","is_OR","is_Commercial","is_Industrial","is_Institutional","is_Lodging","is_Mixed","is_Office","is_Special","is_Other","type","hh_init","ws_init","hh_cap","ws_cap","bid_logsum","intdens_N","pct_water","pct_sewer","pct_transit","avg_slope","pct_steep","elevation"
5,356,356.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,7.00000000001586,0,211.10572385962,13.8878,0.366425529891066,1,0.317372334018729,0,0.22436988776479,0.128205128205128,0.616896738213348
6,356,356.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.9545,0.366425529891066,1,0.317372334018729,0,0.22436988776479,0.128205128205128,0.616896738213348
7,356,356.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,54.000000000004,0,6854.5647077387,13.2506,0.366425529891066,1,0.317372334018729,0,0.22436988776479,0.128205128205128,0.616896738213348
8,356,356.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,61.999999999997,0,215,13.0242,0.366425529891066,1,0.317372334018729,0,0.22436988776479,0.128205128205128,0.616896738213348
9,356,356.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,80.9999999999802,0,473.213272414124,15.749,0.366425529891066,1,0.317372334018729,0,0.22436988776479,0.128205128205128,0.616896738213348
10,356,357,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.679,0.366425529891066,1,0.317372334018729,0,0.22436988776479,0.128205128205128,0.616896738213348
1,357,357.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",228.126436781609,0,448.358979826879,0,15.7408,0.440607862530765,0.300841144496886,0.171740908678336,0,0.274085916233558,0.239915074309979,0.588900953145005
2,357,357.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",15.3448275862069,0,30.1586757731084,0,7.52292,0.440607862530765,0.300841144496886,0.171740908678336,0,0.274085916233558,0.239915074309979,0.588900953145005
3,357,357.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",112.528735632184,0,221.163622336128,0,4.29333,0.440607862530765,0.300841144496886,0.171740908678336,0,0.274085916233558,0.239915074309979,0.588900953145005
4,357,357.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,12.9999999999892,0,117.839055864906,11.4757,0.440607862530765,0.300841144496886,0.171740908678336,0,0.274085916233558,0.239915074309979,0.588900953145005
5,357,357.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,15.000000000024,0,1140.50901691535,14.0678,0.440607862530765,0.300841144496886,0.171740908678336,0,0.274085916233558,0.239915074309979,0.588900953145005
6,357,357.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,5.00000000000829,0,13.5539078340427,15.7815,0.440607862530765,0.300841144496886,0.171740908678336,0,0.274085916233558,0.239915074309979,0.588900953145005
7,357,357.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,275.964617644359,13.1409,0.440607862530765,0.300841144496886,0.171740908678336,0,0.274085916233558,0.239915074309979,0.588900953145005
8,357,357.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,44.9999999999742,0,0,12.9939,0.440607862530765,0.300841144496886,0.171740908678336,0,0.274085916233558,0.239915074309979,0.588900953145005
9,357,357.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,12.0000000000043,0,51.1118811572019,15.5141,0.440607862530765,0.300841144496886,0.171740908678336,0,0.274085916233558,0.239915074309979,0.588900953145005
10,357,358,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.5578,0.440607862530765,0.300841144496886,0.171740908678336,0,0.274085916233558,0.239915074309979,0.588900953145005
1,358,358.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",82.7164179104478,0,136.514278660374,0,15.7425,0.195356663671635,0.600586808547902,0.0850019014140238,0,0.180302449710929,0.00649350649350649,0.607609336224082
2,358,358.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,7.64764,0.195356663671635,0.600586808547902,0.0850019014140238,0,0.180302449710929,0.00649350649350649,0.607609336224082
3,358,358.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",19.2835820895522,0,31.8254146570197,0,4.49057,0.195356663671635,0.600586808547902,0.0850019014140238,0,0.180302449710929,0.00649350649350649,0.607609336224082
4,358,358.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,2.00000000000141,0,22.1595210183069,11.7074,0.195356663671635,0.600586808547902,0.0850019014140238,0,0.180302449710929,0.00649350649350649,0.607609336224082
5,358,358.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,277.999999999978,0,2894.79146372791,14.6051,0.195356663671635,0.600586808547902,0.0850019014140238,0,0.180302449710929,0.00649350649350649,0.607609336224082
6,358,358.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,16.1065,0.195356663671635,0.600586808547902,0.0850019014140238,0,0.180302449710929,0.00649350649350649,0.607609336224082
7,358,358.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,34.000000000018,0,961.647973970338,13.3933,0.195356663671635,0.600586808547902,0.0850019014140238,0,0.180302449710929,0.00649350649350649,0.607609336224082
8,358,358.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,0,0,12.9502262457323,13.3347,0.195356663671635,0.600586808547902,0.0850019014140238,0,0.180302449710929,0.00649350649350649,0.607609336224082
9,358,358.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,4.00000000000255,0,190.509112622581,15.7414,0.195356663671635,0.600586808547902,0.0850019014140238,0,0.180302449710929,0.00649350649350649,0.607609336224082
10,358,359,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.7019,0.195356663671635,0.600586808547902,0.0850019014140238,0,0.180302449710929,0.00649350649350649,0.607609336224082
1,359,359.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",120.092548521492,0,485.46360598287,0,14.5884,0.2286914507063,0,0,0,0.291264596328031,0.279503105590062,0.680174112026363
2,359,359.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,6.2281,0.2286914507063,0,0,0,0.291264596328031,0.279503105590062,0.680174112026363
3,359,359.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",55.9074514785083,0,226.000974500194,0,3.00502,0.2286914507063,0,0,0,0.291264596328031,0.279503105590062,0.680174112026363
4,359,359.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,8.00000000009902,0,0,11.2437,0.2286914507063,0,0,0,0.291264596328031,0.279503105590062,0.680174112026363
5,359,359.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,0,13.3354,0.2286914507063,0,0,0,0.291264596328031,0.279503105590062,0.680174112026363
6,359,359.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.4581,0.2286914507063,0,0,0,0.291264596328031,0.279503105590062,0.680174112026363
7,359,359.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,12.8201,0.2286914507063,0,0,0,0.291264596328031,0.279503105590062,0.680174112026363
8,359,359.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,18.999999999901,0,27,12.5845,0.2286914507063,0,0,0,0.291264596328031,0.279503105590062,0.680174112026363
9,359,359.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,27.3362752684974,15.2647,0.2286914507063,0,0,0,0.291264596328031,0.279503105590062,0.680174112026363
10,359,360,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.445,0.2286914507063,0,0,0,0.291264596328031,0.279503105590062,0.680174112026363
1,360,360.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",402.617021276596,0,489.617630584711,0,15.6348,0.874687704468685,1,1,0,0.171070008773394,0.00436681222707424,0.616952610134596
2,360,360.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",44.3829787234043,0,53.9735970723303,0,7.55747,0.874687704468685,1,1,0,0.171070008773394,0.00436681222707424,0.616952610134596
3,360,360.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",0,0,0,0,4.43387,0.874687704468685,1,1,0,0.171070008773394,0.00436681222707424,0.616952610134596
4,360,360.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,7.00000000002093,0,38.9285714286753,11.164,0.874687704468685,1,1,0,0.171070008773394,0.00436681222707424,0.616952610134596
5,360,360.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,2.00000000004075,0,247.442807377082,12.9734,0.874687704468685,1,1,0,0.171070008773394,0.00436681222707424,0.616952610134596
6,360,360.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,14.7722,0.874687704468685,1,1,0,0.171070008773394,0.00436681222707424,0.616952610134596
7,360,360.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,3.00000000000435,0,44.4779918081509,12.4336,0.874687704468685,1,1,0,0.171070008773394,0.00436681222707424,0.616952610134596
8,360,360.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,79.999999999945,0,62.2857142852027,12.2281,0.874687704468685,1,1,0,0.171070008773394,0.00436681222707424,0.616952610134596
9,360,360.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,16.999999999989,0,186.557622259025,14.648,0.874687704468685,1,1,0,0.171070008773394,0.00436681222707424,0.616952610134596
10,360,361,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.2153,0.874687704468685,1,1,0,0.171070008773394,0.00436681222707424,0.616952610134596
1,361,361.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",103.800995024876,0,230.879377797714,0,15.3751,0.195356660861814,0.0221900772452343,0.0204392958969602,0,0.207405807494288,0.0656565656565657,0.600874688655453
2,361,361.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,7.28024,0.195356660861814,0.0221900772452343,0.0204392958969602,0,0.207405807494288,0.0656565656565657,0.600874688655453
3,361,361.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",24.1990049751244,0,53.82464022278,0,4.1235,0.195356660861814,0.0221900772452343,0.0204392958969602,0,0.207405807494288,0.0656565656565657,0.600874688655453
4,361,361.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,13.0000000000256,0,355.65455643315,11.3439,0.195356660861814,0.0221900772452343,0.0204392958969602,0,0.207405807494288,0.0656565656565657,0.600874688655453
5,361,361.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,347.999999999697,0,1886.85398303623,13.6751,0.195356660861814,0.0221900772452343,0.0204392958969602,0,0.207405807494288,0.0656565656565657,0.600874688655453
6,361,361.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,14.9999999999972,0,53.834245639314,15.7372,0.195356660861814,0.0221900772452343,0.0204392958969602,0,0.207405807494288,0.0656565656565657,0.600874688655453
7,361,361.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,702.452338134911,13.0622,0.195356660861814,0.0221900772452343,0.0204392958969602,0,0.207405807494288,0.0656565656565657,0.600874688655453
8,361,361.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,32.0000000000197,0,243.999999965244,12.8363,0.195356660861814,0.0221900772452343,0.0204392958969602,0,0.207405807494288,0.0656565656565657,0.600874688655453
9,361,361.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,50.1224308541684,15.531,0.195356660861814,0.0221900772452343,0.0204392958969602,0,0.207405807494288,0.0656565656565657,0.600874688655453
10,361,362,2,0,0,0,0,0,0,0,0,1,1,"Special",0,80.0000000002608,0,185760.472386912,11.5649,0.195356660861814,0.0221900772452343,0.0204392958969602,0,0.207405807494288,0.0656565656565657,0.600874688655453
1,362,362.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",71.4731457800512,0,107.22905945334,0,15.6586,0.368032371120016,1,1,0,0.216486206792121,0.029126213592233,0.603215025568109
2,362,362.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,7.34158,0.368032371120016,1,1,0,0.216486206792121,0.029126213592233,0.603215025568109
3,362,362.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",85.5268542199489,0,128.313425076188,0,4.08609,0.368032371120016,1,1,0,0.216486206792121,0.029126213592233,0.603215025568109
4,362,362.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,62.9999999999999,0,3328.0286577035,11.2367,0.368032371120016,1,1,0,0.216486206792121,0.029126213592233,0.603215025568109
5,362,362.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,0.0984871835440152,13.3084,0.368032371120016,1,1,0,0.216486206792121,0.029126213592233,0.603215025568109
6,362,362.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.1947,0.368032371120016,1,1,0,0.216486206792121,0.029126213592233,0.603215025568109
7,362,362.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,12.6799,0.368032371120016,1,1,0,0.216486206792121,0.029126213592233,0.603215025568109
8,362,362.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,7.00000000000013,0,0,12.4757,0.368032371120016,1,1,0,0.216486206792121,0.029126213592233,0.603215025568109
9,362,362.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,139.143905968586,15.0059,0.368032371120016,1,1,0,0.216486206792121,0.029126213592233,0.603215025568109
10,362,363,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,9422.05014719364,11.3343,0.368032371120016,1,1,0,0.216486206792121,0.029126213592233,0.603215025568109
1,363,363.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",65.865224625624,0,111.955336611971,0,15.5992,0.359216935704095,0.722160126548035,0.360158915484046,0,0.162692178572121,0.0393258426966292,0.597839102596811
2,363,363.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",5.45091514143095,0,9.26526923685278,0,7.45677,0.359216935704095,0.722160126548035,0.360158915484046,0,0.162692178572121,0.0393258426966292,0.597839102596811
3,363,363.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",19.6838602329451,0,33.457916688635,0,4.3244,0.359216935704095,0.722160126548035,0.360158915484046,0,0.162692178572121,0.0393258426966292,0.597839102596811
4,363,363.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,4.99999999999976,0,1483.29503398795,11.3896,0.359216935704095,0.722160126548035,0.360158915484046,0,0.162692178572121,0.0393258426966292,0.597839102596811
5,363,363.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,2.00000000000016,0,179.040750572366,13.8326,0.359216935704095,0.722160126548035,0.360158915484046,0,0.162692178572121,0.0393258426966292,0.597839102596811
6,363,363.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.506,0.359216935704095,0.722160126548035,0.360158915484046,0,0.162692178572121,0.0393258426966292,0.597839102596811
7,363,363.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,12.9377,0.359216935704095,0.722160126548035,0.360158915484046,0,0.162692178572121,0.0393258426966292,0.597839102596811
8,363,363.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,4.00000000000009,0,3.14285714285714,12.7865,0.359216935704095,0.722160126548035,0.360158915484046,0,0.162692178572121,0.0393258426966292,0.597839102596811
9,363,363.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,836.84145409874,15.2447,0.359216935704095,0.722160126548035,0.360158915484046,0,0.162692178572121,0.0393258426966292,0.597839102596811
10,363,364,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.4256,0.359216935704095,0.722160126548035,0.360158915484046,0,0.162692178572121,0.0393258426966292,0.597839102596811
1,364,364.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",251.298461538462,0,669.317666023557,0,14.9095,0.229220118465491,0.0203592431203887,0,0,0.291257702525337,0.289568345323741,0.682621403399988
2,364,364.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,6.54746,0.229220118465491,0.0203592431203887,0,0,0.291257702525337,0.289568345323741,0.682621403399988
3,364,364.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",117.701538461538,0,313.49065381525,0,3.32741,0.229220118465491,0.0203592431203887,0,0,0.291257702525337,0.289568345323741,0.682621403399988
4,364,364.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,0,11.2882,0.229220118465491,0.0203592431203887,0,0,0.291257702525337,0.289568345323741,0.682621403399988
5,364,364.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,0,13.4922,0.229220118465491,0.0203592431203887,0,0,0.291257702525337,0.289568345323741,0.682621403399988
6,364,364.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.6174,0.229220118465491,0.0203592431203887,0,0,0.291257702525337,0.289568345323741,0.682621403399988
7,364,364.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,12.9525,0.229220118465491,0.0203592431203887,0,0,0.291257702525337,0.289568345323741,0.682621403399988
8,364,364.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,15,0,15,12.7152,0.229220118465491,0.0203592431203887,0,0,0.291257702525337,0.289568345323741,0.682621403399988
9,364,364.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,0,0,50.5609377443691,15.421,0.229220118465491,0.0203592431203887,0,0,0.291257702525337,0.289568345323741,0.682621403399988
10,364,365,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.5134,0.229220118465491,0.0203592431203887,0,0,0.291257702525337,0.289568345323741,0.682621403399988
1,365,365.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",249.708818635607,0,394.704136599711,0,15.2523,0.359216929817912,0.499712578427646,0,0,0.148138403000998,0.0119331742243437,0.605654998698913
2,365,365.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",20.6655574043261,0,32.6651699254934,0,7.11432,0.359216929817912,0.499712578427646,0,0,0.148138403000998,0.0119331742243437,0.605654998698913
3,365,365.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",74.6256239600666,0,117.957558064282,0,3.9784,0.359216929817912,0.499712578427646,0,0,0.148138403000998,0.0119331742243437,0.605654998698913
4,365,365.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,3.99999999999999,0,75.8589247219447,11.1766,0.359216929817912,0.499712578427646,0,0,0.148138403000998,0.0119331742243437,0.605654998698913
5,365,365.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,151.524324739979,13.0501,0.359216929817912,0.499712578427646,0,0,0.148138403000998,0.0119331742243437,0.605654998698913
6,365,365.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.1243,0.359216929817912,0.499712578427646,0,0,0.148138403000998,0.0119331742243437,0.605654998698913
7,365,365.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,12.5856,0.359216929817912,0.499712578427646,0,0,0.148138403000998,0.0119331742243437,0.605654998698913
8,365,365.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,50,0,19.9499999998726,12.355,0.359216929817912,0.499712578427646,0,0,0.148138403000998,0.0119331742243437,0.605654998698913
9,365,365.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,3.00000000000002,0,267.62755205077,14.9576,0.359216929817912,0.499712578427646,0,0,0.148138403000998,0.0119331742243437,0.605654998698913
10,365,366,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.325,0.359216929817912,0.499712578427646,0,0,0.148138403000998,0.0119331742243437,0.605654998698913
1,366,366.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",9.74052478134111,0,9.74052478134111,0,16.3176,0.702642529141034,1,1,0,0.103513461050057,0.0151515151515152,0.588134190496658
2,366,366.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",3.25947521865889,0,3.25947521865889,0,8.25963,0.702642529141034,1,1,0,0.103513461050057,0.0151515151515152,0.588134190496658
3,366,366.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",0,0,0,0,5.09834,0.702642529141034,1,1,0,0.103513461050057,0.0151515151515152,0.588134190496658
4,366,366.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,13.9999999999985,0,124.341090005977,11.3786,0.702642529141034,1,1,0,0.103513461050057,0.0151515151515152,0.588134190496658
5,366,366.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,124.000000000137,0,710.360728733372,13.8008,0.702642529141034,1,1,0,0.103513461050057,0.0151515151515152,0.588134190496658
6,366,366.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,7.69216363602102,15.5079,0.702642529141034,1,1,0,0.103513461050057,0.0151515151515152,0.588134190496658
7,366,366.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,116.000000000038,0,179.58967479513,12.8966,0.702642529141034,1,1,0,0.103513461050057,0.0151515151515152,0.588134190496658
8,366,366.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,0,0,0,12.744,0.702642529141034,1,1,0,0.103513461050057,0.0151515151515152,0.588134190496658
9,366,366.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,80.0000000000496,0,43.5266117697799,15.1979,0.702642529141034,1,1,0,0.103513461050057,0.0151515151515152,0.588134190496658
10,366,367,2,0,0,0,0,0,0,0,0,1,1,"Special",0,1111.99999999978,0,1233.933860393,11.4017,0.702642529141034,1,1,0,0.103513461050057,0.0151515151515152,0.588134190496658
1,367,367.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",71.6555740432612,0,134.621535017344,0,15.1344,0.359216926176238,0.0143580736329611,0,0,0.127972678705716,0.00675675675675676,0.588377178563641
2,367,367.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",5.93011647254576,0,11.1410925531595,0,6.99644,0.359216926176238,0.0143580736329611,0,0,0.127972678705716,0.00675675675675676,0.588377178563641
3,367,367.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",21.414309484193,0,40.2317231086315,0,3.86075,0.359216926176238,0.0143580736329611,0,0,0.127972678705716,0.00675675675675676,0.588377178563641
4,367,367.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,0,0,60.9541914374668,11.1577,0.359216926176238,0.0143580736329611,0,0,0.127972678705716,0.00675675675675676,0.588377178563641
5,367,367.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,3.00000000000416,0,130.923927778184,12.9618,0.359216926176238,0.0143580736329611,0,0,0.127972678705716,0.00675675675675676,0.588377178563641
6,367,367.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,15.1301,0.359216926176238,0.0143580736329611,0,0,0.127972678705716,0.00675675675675676,0.588377178563641
7,367,367.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,0,0,0,12.5629,0.359216926176238,0.0143580736329611,0,0,0.127972678705716,0.00675675675675676,0.588377178563641
8,367,367.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,3.9999999999937,0,5,12.3222,0.359216926176238,0.0143580736329611,0,0,0.127972678705716,0.00675675675675676,0.588377178563641
9,367,367.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,1.00000000000214,0,20.3860475335836,14.9635,0.359216926176238,0.0143580736329611,0,0,0.127972678705716,0.00675675675675676,0.588377178563641
10,367,368,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.3313,0.359216926176238,0.0143580736329611,0,0,0.127972678705716,0.00675675675675676,0.588377178563641
1,368,368.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",292.024390243902,0,858.639617349373,0,15.2964,0.148410273027728,0.0957004229804387,0.052052645751426,0,0.264465662256994,0.199661590524535,0.635963548923514
2,368,368.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,7.15976,0.148410273027728,0.0957004229804387,0.052052645751426,0,0.264465662256994,0.199661590524535,0.635963548923514
3,368,368.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",97.9756097560976,0,288.077786928291,0,4.08365,0.148410273027728,0.0957004229804387,0.052052645751426,0,0.264465662256994,0.199661590524535,0.635963548923514
4,368,368.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,2.00000000000249,0,25.6000000025202,11.2149,0.148410273027728,0.0957004229804387,0.052052645751426,0,0.264465662256994,0.199661590524535,0.635963548923514
5,368,368.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,37.9999999999795,0,1945.33111245298,13.2176,0.148410273027728,0.0957004229804387,0.052052645751426,0,0.264465662256994,0.199661590524535,0.635963548923514
6,368,368.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,15.1689284052214,15.3121,0.148410273027728,0.0957004229804387,0.052052645751426,0,0.264465662256994,0.199661590524535,0.635963548923514
7,368,368.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,4.00000000000206,0,2442.50841549745,12.7198,0.148410273027728,0.0957004229804387,0.052052645751426,0,0.264465662256994,0.199661590524535,0.635963548923514
8,368,368.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,17.0000000000169,0,12.8000000010645,12.4865,0.148410273027728,0.0957004229804387,0.052052645751426,0,0.264465662256994,0.199661590524535,0.635963548923514
9,368,368.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,2.99999999999901,0,318.509347285046,15.1306,0.148410273027728,0.0957004229804387,0.052052645751426,0,0.264465662256994,0.199661590524535,0.635963548923514
10,368,369,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.3887,0.148410273027728,0.0957004229804387,0.052052645751426,0,0.264465662256994,0.199661590524535,0.635963548923514
1,369,369.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",155.099125364431,0,188.223530401242,0,15.5111,0.765357833971452,1,1,0,0.222229892489714,0.112403100775194,0.605457571929539
2,369,369.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",51.9008746355685,0,62.9853058930227,0,7.4146,0.765357833971452,1,1,0,0.222229892489714,0.112403100775194,0.605457571929539
3,369,369.3,1,0,1,1,0,0,0,0,0,0,0,"Residential",0,0,0,0,4.2933,0.765357833971452,1,1,0,0.222229892489714,0.112403100775194,0.605457571929539
4,369,369.4,2,0,0,0,1,0,0,0,0,0,0,"Industrial",0,4.99999999999882,0,17.7999999999949,11.3033,0.765357833971452,1,1,0,0.222229892489714,0.112403100775194,0.605457571929539
5,369,369.5,2,0,0,0,0,0,0,0,0,0,0,"Commercial",0,0,0,331.37106725451,13.5341,0.765357833971452,1,1,0,0.222229892489714,0.112403100775194,0.605457571929539
6,369,369.6,2,0,0,0,0,0,1,0,0,0,0,"Lodging",0,0,0,0,14.9421,0.765357833971452,1,1,0,0.222229892489714,0.112403100775194,0.605457571929539
7,369,369.7,2,0,0,0,0,0,0,0,1,0,0,"Office",0,12.9999999999999,0,299.363399244401,12.6432,0.765357833971452,1,1,0,0.222229892489714,0.112403100775194,0.605457571929539
8,369,369.8,2,0,0,0,0,0,0,1,0,0,1,"Mixed",0,32.9999999999937,0,31.1499999999895,12.4992,0.765357833971452,1,1,0,0.222229892489714,0.112403100775194,0.605457571929539
9,369,369.9,2,0,0,0,0,1,0,0,0,0,1,"Institutional",0,38.0000000000075,0,396.207978297039,14.7156,0.765357833971452,1,1,0,0.222229892489714,0.112403100775194,0.605457571929539
10,369,370,2,0,0,0,0,0,0,0,0,1,1,"Special",0,0,0,0,11.208,0.765357833971452,1,1,0,0.222229892489714,0.112403100775194,0.605457571929539
1,370,370.1,1,0,0,0,0,0,0,0,0,0,0,"Residential",114.139240506329,0,173.921389157152,0,15.1909,0.191754643176332,0.00099801054051666,0.163068951904812,0,0.196113351646411,0.0391304347826087,0.610594422544183
2,370,370.2,1,1,0,0,0,0,0,0,0,0,0,"Residential",0,0,0,0,7.0965,0.191754643176332,0.00099801054051666,0.163068951904812,0,0.196113351646411,0.0391304347826087,0.610594422544183
